dob_yy,dob_mm,apgar5,births
1982,5,10,63049
1982,5,2,375
1982,5,3,348
1982,5,4,489
1982,5,5,900
1982,5,6,1931
1982,5,7,4566
1982,5,8,19624
1982,5,9,136730
1982,5,99,52297
1982,6,0,162
1982,6,1,538
1982,6,10,62808
1982,6,2,383
1982,6,3,359
1982,6,4,500
1982,6,5,883
1982,6,6,1922
1982,6,7,4615
1982,6,8,20136
1982,6,9,137322
1982,6,99,52813
1982,7,0,159
1982,7,1,583
1982,7,10,67636
1982,7,2,364
1982,7,3,403
1982,7,4,565
1982,7,5,1021
1982,7,6,2053
1982,7,7,4796
1982,7,8,20912
1982,7,9,146355
1982,7,99,56707
1982,8,0,203
1982,8,1,550
1982,8,10,66328
1982,8,2,391
1982,8,3,388
1982,8,4,531
1982,8,5,1002
1982,8,6,1955
1982,8,7,4918
1982,8,8,21027
1982,8,9,146645
1982,8,99,58058
1982,9,0,183
1982,9,1,582
1982,9,10,65931
1982,9,2,352
1982,9,3,381
1982,9,4,518
1982,9,5,921
1982,9,6,1850
1982,9,7,4673
1982,9,8,20701
1982,9,9,145806
1982,9,99,57604
2009,1,0,161
2009,1,1,729
2009,1,10,12578
2009,1,2,489
2009,1,3,472
2009,1,4,630
2009,1,5,1244
2009,1,6,2268
2009,1,7,5943
2009,1,8,32476
2009,1,9,279258
2009,1,99,2323
2009,10,0,214
2009,10,1,745
2009,10,10,12167
2009,10,2,448
2009,10,3,533
2009,10,4,754
2009,10,5,1127
2009,10,6,2356
2009,10,7,6063
2009,10,8,34067
2009,10,9,287743
2009,10,99,2001
2009,11,0,180
2009,11,1,654
2009,11,10,11476
2009,11,2,430
2009,11,3,469
2009,11,4,671
2009,11,5,1093
2009,11,6,2062
2009,11,7,5518
2009,11,8,30897
2009,11,9,265651
2009,11,99,1680
2009,12,0,207
2009,12,1,750
2009,12,10,11933
2009,12,2,468
2009,12,3,546
2009,12,4,668
2009,12,5,1145
2009,12,6,2143
2009,12,7,5952
2009,12,8,32919
2009,12,9,283062
2009,12,99,1824
2009,2,0,149
2009,2,1,691
2009,2,10,11775
2009,2,2,433
2009,2,3,463
2009,2,4,593
2009,2,5,1146
2009,2,6,2032
2009,2,7,5443
2009,2,8,30388
2009,2,9,262223
2009,2,99,1833
2009,3,0,186
2009,3,1,784
2009,3,10,12710
2009,3,2,511
2009,3,3,517
2009,3,4,727
2009,3,5,1216
2009,3,6,2281
2009,3,7,5992
2009,3,8,33528
2009,3,9,287885
2009,3,99,2012
2009,4,0,178
2009,4,1,829
2009,4,10,12170
2009,4,2,529
2009,4,3,504
2009,4,4,704
2009,4,5,1320
2009,4,6,2295
2009,4,7,6187
2009,4,8,34423
2009,4,9,276779
2009,4,99,1897
2009,5,0,179
2009,5,1,756
2009,5,10,12217
2009,5,2,495
2009,5,3,518
2009,5,4,690
2009,5,5,1311
2009,5,6,2285
2009,5,7,6321
2009,5,8,34773
2009,5,9,284242
2009,5,99,2034
2009,6,0,167
2009,6,1,711
2009,6,10,12492
2009,6,2,449
2009,6,3,546
2009,6,4,708
2009,6,5,1172
2009,6,6,2378
2009,6,7,6235
2009,6,8,35164
2009,6,9,285563
2009,6,99,1952
2009,7,0,181
2009,7,1,807
2009,7,10,13507
2009,7,2,548
2009,7,3,532
2009,7,4,782
2009,7,5,1278
2009,7,6,2475
2009,7,7,6554
2009,7,8,36728
2009,7,9,303746
2009,7,99,1979
2009,8,0,165
2009,8,1,746
2009,8,10,13262
2009,8,2,554
2009,8,3,544
2009,8,4,682
2009,8,5,1149
2009,8,6,2388
2009,8,7,6329
2009,8,8,35252
2009,8,9,297055
2009,8,99,2100
2009,9,0,221
2009,9,1,732
2009,9,10,13011
2009,9,2,468
2009,9,3,530
2009,9,4,730
2009,9,5,1198
2009,9,6,2292
2009,9,7,6287
2009,9,8,34995
2009,9,9,300036
2009,9,99,2115
2004,1,0,150
2004,1,1,550
2004,1,10,14524
2004,1,2,254
2004,1,3,282
2004,1,4,405
2004,1,5,740
2004,1,6,1558
2004,1,7,4284
2004,1,8,21054
2004,1,9,212746
2004,1,99,76861
2004,10,0,158
2004,10,1,559
2004,10,10,14854
2004,10,2,275
2004,10,3,264
2004,10,4,410
2004,10,5,752
2004,10,6,1707
2004,10,7,4263
2004,10,8,21422
2004,10,9,221843
2004,10,99,82603
2004,11,0,138
2004,11,1,479
2004,11,10,14028
2004,11,2,283
2004,11,3,278
2004,11,4,438
2004,11,5,694
2004,11,6,1501
2004,11,7,4039
2004,11,8,20242
2004,11,9,215098
2004,11,99,79091
2004,12,0,143
2004,12,1,503
2004,12,10,14836
2004,12,2,269
2004,12,3,337
2004,12,4,419
2004,12,5,729
2004,12,6,1585
2004,12,7,4050
2004,12,8,21207
2004,12,9,222089
2004,12,99,80497
2004,2,0,132
2004,2,1,515
2004,2,10,13981
2004,2,2,244
2004,2,3,301
2004,2,4,390
2004,2,5,737
2004,2,6,1509
2004,2,7,4055
2004,2,8,19962
2004,2,9,203334
2004,2,99,71150
2004,3,0,154
2004,3,1,558
2004,3,10,15019
2004,3,2,301
2004,3,3,290
2004,3,4,393
2004,3,5,775
2004,3,6,1641
2004,3,7,4467
2004,3,8,22508
2004,3,9,222815
2004,3,99,77933
2004,4,0,158
2004,4,1,515
2004,4,10,14349
2004,4,2,214
2004,4,3,277
2004,4,4,381
2004,4,5,736
2004,4,6,1636
2004,4,7,4372
2004,4,8,21373
2004,4,9,214964
2004,4,99,74883
2004,5,0,138
2004,5,1,561
2004,5,10,14477
2004,5,2,262
2004,5,3,271
2004,5,4,383
2004,5,5,783
2004,5,6,1613
2004,5,7,4210
2004,5,8,21314
2004,5,9,218357
2004,5,99,75799
2004,6,0,135
2004,6,1,508
2004,6,10,14909
2004,6,2,276
2004,6,3,266
2004,6,4,416
2004,6,5,764
2004,6,6,1605
2004,6,7,4234
2004,6,8,21541
2004,6,9,223103
2004,6,99,77641
2004,7,0,147
2004,7,1,580
2004,7,10,15360
2004,7,2,320
2004,7,3,360
2004,7,4,437
2004,7,5,753
2004,7,6,1706
2004,7,7,4467
2004,7,8,22722
2004,7,9,231376
2004,7,99,81822
2004,8,0,150
2004,8,1,570
2004,8,10,15066
2004,8,2,283
2004,8,3,317
2004,8,4,415
2004,8,5,795
2004,8,6,1682
2004,8,7,4575
2004,8,8,22428
2004,8,9,226623
2004,8,99,83171
2004,9,0,145
2004,9,1,528
2004,9,10,15240
2004,9,2,281
2004,9,3,303
2004,9,4,436
2004,9,5,730
2004,9,6,1701
2004,9,7,4298
2004,9,8,21489
2004,9,9,227165
2004,9,99,84387
2003,1,0,177
2003,1,1,485
2003,1,10,15755
2003,1,2,262
2003,1,3,283
2003,1,4,375
2003,1,5,658
2003,1,6,1620
2003,1,7,4013
2003,1,8,19589
2003,1,9,210928
2003,1,99,76159
2003,10,0,205
2003,10,1,551
2003,10,10,16182
2003,10,2,240
2003,10,3,279
2003,10,4,374
2003,10,5,632
2003,10,6,1529
2003,10,7,4026
2003,10,8,19520
2003,10,9,229573
2003,10,99,81472
2003,11,0,153
2003,11,1,479
2003,11,10,14388
2003,11,2,225
2003,11,3,207
2003,11,4,326
2003,11,5,612
2003,11,6,1372
2003,11,7,3681
2003,11,8,17777
2003,11,9,207617
2003,11,99,73780
2003,12,0,181
2003,12,1,503
2003,12,10,15543
2003,12,2,231
2003,12,3,256
2003,12,4,354
2003,12,5,712
2003,12,6,1489
2003,12,7,3890
2003,12,8,19081
2003,12,9,222045
2003,12,99,79784
2003,2,0,162
2003,2,1,459
2003,2,10,14511
2003,2,2,200
2003,2,3,224
2003,2,4,309
2003,2,5,635
2003,2,6,1417
2003,2,7,3612
2003,2,8,17934
2003,2,9,198232
2003,2,99,69967
2003,3,0,181
2003,3,1,498
2003,3,10,16002
2003,3,2,252
2003,3,3,274
2003,3,4,348
2003,3,5,679
2003,3,6,1515
2003,3,7,4051
2003,3,8,19888
2003,3,9,217030
2003,3,99,76700
2003,4,0,173
2003,4,1,487
2003,4,10,15719
2003,4,2,255
2003,4,3,259
2003,4,4,364
2003,4,5,650
2003,4,6,1479
2003,4,7,3890
2003,4,8,18914
2003,4,9,213945
2003,4,99,74454
2003,5,0,183
2003,5,1,533
2003,5,10,15945
2003,5,2,220
2003,5,3,264
2003,5,4,395
2003,5,5,713
2003,5,6,1574
2003,5,7,4294
2003,5,8,19878
2003,5,9,225008
2003,5,99,78218
2003,6,0,185
2003,6,1,560
2003,6,10,15907
2003,6,2,260
2003,6,3,268
2003,6,4,367
2003,6,5,648
2003,6,6,1520
2003,6,7,3906
2003,6,8,19557
2003,6,9,218986
2003,6,99,75780
2003,7,0,211
2003,7,1,548
2003,7,10,17181
2003,7,2,248
2003,7,3,276
2003,7,4,390
2003,7,5,767
2003,7,6,1620
2003,7,7,4264
2003,7,8,20571
2003,7,9,235757
2003,7,99,82967
2003,8,0,184
2003,8,1,501
2003,8,10,16957
2003,8,2,260
2003,8,3,265
2003,8,4,393
2003,8,5,702
2003,8,6,1549
2003,8,7,4094
2003,8,8,20316
2003,8,9,232793
2003,8,99,82669
2003,9,0,166
2003,9,1,514
2003,9,10,16848
2003,9,2,224
2003,9,3,256
2003,9,4,369
2003,9,5,665
2003,9,6,1530
2003,9,7,4114
2003,9,8,19762
2003,9,9,233152
2003,9,99,82598
1999,1,0,201
1999,1,1,430
1999,1,10,20270
1999,1,2,192
1999,1,3,228
1999,1,4,394
1999,1,5,646
1999,1,6,1473
1999,1,7,3797
1999,1,8,17540
1999,1,9,201881
1999,1,99,72442
1999,10,0,203
1999,10,1,495
1999,10,10,20742
1999,10,2,210
1999,10,3,241
1999,10,4,375
1999,10,5,615
1999,10,6,1509
1999,10,7,3929
1999,10,8,18021
1999,10,9,211669
1999,10,99,75342
1999,11,0,212
1999,11,1,427
1999,11,10,19139
1999,11,2,230
1999,11,3,230
1999,11,4,313
1999,11,5,627
1999,11,6,1462
1999,11,7,3588
1999,11,8,17264
1999,11,9,200408
1999,11,99,71767
1999,12,0,210
1999,12,1,473
1999,12,10,19931
1999,12,2,210
1999,12,3,230
1999,12,4,333
1999,12,5,664
1999,12,6,1555
1999,12,7,3824
1999,12,8,18018
1999,12,9,212627
1999,12,99,75545
1999,2,0,200
1999,2,1,438
1999,2,10,18981
1999,2,2,184
1999,2,3,204
1999,2,4,326
1999,2,5,582
1999,2,6,1301
1999,2,7,3478
1999,2,8,16508
1999,2,9,188900
1999,2,99,66730
1999,3,0,220
1999,3,1,535
1999,3,10,20828
1999,3,2,224
1999,3,3,212
1999,3,4,359
1999,3,5,666
1999,3,6,1561
1999,3,7,3930
1999,3,8,18637
1999,3,9,212671
1999,3,99,73379
1999,4,0,144
1999,4,1,463
1999,4,10,19989
1999,4,2,226
1999,4,3,224
1999,4,4,348
1999,4,5,630
1999,4,6,1438
1999,4,7,3791
1999,4,8,17823
1999,4,9,202381
1999,4,99,69700
1999,5,0,195
1999,5,1,502
1999,5,10,20892
1999,5,2,220
1999,5,3,234
1999,5,4,330
1999,5,5,654
1999,5,6,1506
1999,5,7,4035
1999,5,8,18078
1999,5,9,210858
1999,5,99,71302
1999,6,0,199
1999,6,1,515
1999,6,10,20815
1999,6,2,233
1999,6,3,253
1999,6,4,355
1999,6,5,664
1999,6,6,1559
1999,6,7,3946
1999,6,8,18525
1999,6,9,212668
1999,6,99,72784
1999,7,0,190
1999,7,1,512
1999,7,10,22096
1999,7,2,229
1999,7,3,235
1999,7,4,391
1999,7,5,667
1999,7,6,1585
1999,7,7,4198
1999,7,8,19366
1999,7,9,223082
1999,7,99,77675
1999,8,0,189
1999,8,1,484
1999,8,10,21725
1999,8,2,223
1999,8,3,237
1999,8,4,405
1999,8,5,678
1999,8,6,1596
1999,8,7,4051
1999,8,8,19176
1999,8,9,223234
1999,8,99,79753
1999,9,0,232
1999,9,1,549
1999,9,10,21607
1999,9,2,227
1999,9,3,240
1999,9,4,410
1999,9,5,662
1999,9,6,1579
1999,9,7,3879
1999,9,8,18621
1999,9,9,222818
1999,9,99,78999
1992,1,0,207
1992,1,1,525
1992,1,10,33719
1992,1,2,246
1992,1,3,206
1992,1,4,385
1992,1,5,681
1992,1,6,1510
1992,1,7,3995
1992,1,8,18437
1992,1,9,196164
1992,1,99,78301
1992,10,0,198
1992,10,1,536
1992,10,10,33996
1992,10,2,253
1992,10,3,272
1992,10,4,384
1992,10,5,681
1992,10,6,1567
1992,10,7,3939
1992,10,8,18389
1992,10,9,201939
1992,10,99,81829
1992,11,0,163
1992,11,1,539
1992,11,10,31720
1992,11,2,219
1992,11,3,246
1992,11,4,357
1992,11,5,656
1992,11,6,1464
1992,11,7,3698
1992,11,8,17369
1992,11,9,189409
1992,11,99,76451
1992,12,0,198
1992,12,1,535
1992,12,10,33026
1992,12,2,249
1992,12,3,224
1992,12,4,378
1992,12,5,697
1992,12,6,1540
1992,12,7,3905
1992,12,8,18285
1992,12,9,199352
1992,12,99,79707
1992,2,0,170
1992,2,1,512
1992,2,10,31534
1992,2,2,201
1992,2,3,226
1992,2,4,342
1992,2,5,639
1992,2,6,1447
1992,2,7,3607
1992,2,8,17502
1992,2,9,185492
1992,2,99,74071
1992,3,0,198
1992,3,1,527
1992,3,10,33724
1992,3,2,235
1992,3,3,261
1992,3,4,364
1992,3,5,675
1992,3,6,1590
1992,3,7,3971
1992,3,8,18807
1992,3,9,200341
1992,3,99,79164
1992,4,0,190
1992,4,1,568
1992,4,10,33345
1992,4,2,227
1992,4,3,221
1992,4,4,348
1992,4,5,678
1992,4,6,1499
1992,4,7,3871
1992,4,8,18776
1992,4,9,196951
1992,4,99,76997
1992,5,0,181
1992,5,1,531
1992,5,10,34817
1992,5,2,253
1992,5,3,241
1992,5,4,391
1992,5,5,720
1992,5,6,1571
1992,5,7,4030
1992,5,8,18711
1992,5,9,204846
1992,5,99,78233
1992,6,0,201
1992,6,1,543
1992,6,10,34203
1992,6,2,216
1992,6,3,273
1992,6,4,353
1992,6,5,696
1992,6,6,1617
1992,6,7,3918
1992,6,8,18683
1992,6,9,201586
1992,6,99,77779
1992,7,0,202
1992,7,1,554
1992,7,10,35824
1992,7,2,257
1992,7,3,274
1992,7,4,424
1992,7,5,699
1992,7,6,1615
1992,7,7,4270
1992,7,8,19947
1992,7,9,213045
1992,7,99,82386
1992,8,0,179
1992,8,1,581
1992,8,10,34887
1992,8,2,231
1992,8,3,245
1992,8,4,418
1992,8,5,714
1992,8,6,1640
1992,8,7,4246
1992,8,8,18965
1992,8,9,205288
1992,8,99,81972
1992,9,0,196
1992,9,1,537
1992,9,10,34150
1992,9,2,220
1992,9,3,240
1992,9,4,371
1992,9,5,655
1992,9,6,1532
1992,9,7,3952
1992,9,8,18778
1992,9,9,204727
1992,9,99,82597
2007,1,0,237
2007,1,1,738
2007,1,10,14866
2007,1,2,675
2007,1,3,421
2007,1,4,616
2007,1,5,1049
2007,1,6,2167
2007,1,7,5846
2007,1,8,30359
2007,1,9,295476
2007,1,99,3110
2007,10,0,213
2007,10,1,754
2007,10,10,15084
2007,10,2,487
2007,10,3,555
2007,10,4,673
2007,10,5,1146
2007,10,6,2341
2007,10,7,6182
2007,10,8,34213
2007,10,9,305543
2007,10,99,2878
2007,11,0,204
2007,11,1,711
2007,11,10,14239
2007,11,2,500
2007,11,3,513
2007,11,4,676
2007,11,5,1099
2007,11,6,2168
2007,11,7,5942
2007,11,8,33461
2007,11,9,292048
2007,11,99,2766
2007,12,0,208
2007,12,1,754
2007,12,10,14207
2007,12,2,486
2007,12,3,496
2007,12,4,688
2007,12,5,1138
2007,12,6,2213
2007,12,7,6137
2007,12,8,34020
2007,12,9,292330
2007,12,99,2536
2007,2,0,174
2007,2,1,595
2007,2,10,13631
2007,2,2,505
2007,2,3,399
2007,2,4,542
2007,2,5,986
2007,2,6,1924
2007,2,7,5279
2007,2,8,27829
2007,2,9,272896
2007,2,99,2634
2007,3,0,206
2007,3,1,680
2007,3,10,15172
2007,3,2,411
2007,3,3,445
2007,3,4,608
2007,3,5,1046
2007,3,6,2045
2007,3,7,5673
2007,3,8,30596
2007,3,9,301687
2007,3,99,2841
2007,4,0,177
2007,4,1,669
2007,4,10,14069
2007,4,2,424
2007,4,3,419
2007,4,4,558
2007,4,5,1025
2007,4,6,2028
2007,4,7,5452
2007,4,8,29099
2007,4,9,282246
2007,4,99,2629
2007,5,0,178
2007,5,1,806
2007,5,10,15365
2007,5,2,454
2007,5,3,447
2007,5,4,640
2007,5,5,1117
2007,5,6,2162
2007,5,7,5882
2007,5,8,30689
2007,5,9,302523
2007,5,99,2655
2007,6,0,174
2007,6,1,700
2007,6,10,15286
2007,6,2,426
2007,6,3,440
2007,6,4,588
2007,6,5,1065
2007,6,6,2099
2007,6,7,5652
2007,6,8,30218
2007,6,9,299729
2007,6,99,2848
2007,7,0,218
2007,7,1,664
2007,7,10,15717
2007,7,2,426
2007,7,3,470
2007,7,4,639
2007,7,5,1065
2007,7,6,2210
2007,7,7,5994
2007,7,8,31864
2007,7,9,318160
2007,7,99,2929
2007,8,0,228
2007,8,1,757
2007,8,10,16218
2007,8,2,454
2007,8,3,474
2007,8,4,659
2007,8,5,1069
2007,8,6,2261
2007,8,7,6470
2007,8,8,34279
2007,8,9,325076
2007,8,99,3172
2007,9,0,220
2007,9,1,736
2007,9,10,14996
2007,9,2,473
2007,9,3,482
2007,9,4,655
2007,9,5,1054
2007,9,6,2135
2007,9,7,5922
2007,9,8,32609
2007,9,9,305514
2007,9,99,2828
2002,1,0,195
2002,1,1,464
2002,1,10,17180
2002,1,2,179
2002,1,3,235
2002,1,4,303
2002,1,5,601
2002,1,6,1454
2002,1,7,3734
2002,1,8,17830
2002,1,9,213605
2002,1,99,75309
2002,10,0,182
2002,10,1,490
2002,10,10,17271
2002,10,2,223
2002,10,3,191
2002,10,4,336
2002,10,5,623
2002,10,6,1489
2002,10,7,3861
2002,10,8,18261
2002,10,9,222895
2002,10,99,80502
2002,11,0,178
2002,11,1,484
2002,11,10,15740
2002,11,2,197
2002,11,3,172
2002,11,4,310
2002,11,5,591
2002,11,6,1393
2002,11,7,3500
2002,11,8,16838
2002,11,9,204664
2002,11,99,74982
2002,12,0,147
2002,12,1,491
2002,12,10,16698
2002,12,2,223
2002,12,3,213
2002,12,4,334
2002,12,5,616
2002,12,6,1432
2002,12,7,3756
2002,12,8,17857
2002,12,9,215340
2002,12,99,77623
2002,2,0,173
2002,2,1,428
2002,2,10,15684
2002,2,2,166
2002,2,3,221
2002,2,4,281
2002,2,5,570
2002,2,6,1347
2002,2,7,3355
2002,2,8,16327
2002,2,9,197601
2002,2,99,68219
2002,3,0,160
2002,3,1,544
2002,3,10,16774
2002,3,2,223
2002,3,3,236
2002,3,4,338
2002,3,5,625
2002,3,6,1488
2002,3,7,3692
2002,3,8,17904
2002,3,9,215903
2002,3,99,74007
2002,4,0,201
2002,4,1,519
2002,4,10,16685
2002,4,2,215
2002,4,3,215
2002,4,4,350
2002,4,5,610
2002,4,6,1475
2002,4,7,3702
2002,4,8,17521
2002,4,9,211137
2002,4,99,72219
2002,5,0,204
2002,5,1,547
2002,5,10,17281
2002,5,2,208
2002,5,3,208
2002,5,4,335
2002,5,5,631
2002,5,6,1409
2002,5,7,3878
2002,5,8,18480
2002,5,9,220171
2002,5,99,76103
2002,6,0,177
2002,6,1,522
2002,6,10,16808
2002,6,2,232
2002,6,3,218
2002,6,4,350
2002,6,5,596
2002,6,6,1402
2002,6,7,3700
2002,6,8,17998
2002,6,9,212350
2002,6,99,73700
2002,7,0,184
2002,7,1,557
2002,7,10,18288
2002,7,2,197
2002,7,3,244
2002,7,4,382
2002,7,5,666
2002,7,6,1527
2002,7,7,4022
2002,7,8,18891
2002,7,9,232920
2002,7,99,80342
2002,8,0,177
2002,8,1,544
2002,8,10,18155
2002,8,2,218
2002,8,3,250
2002,8,4,361
2002,8,5,657
2002,8,6,1501
2002,8,7,3911
2002,8,8,19229
2002,8,9,233029
2002,8,99,81913
2002,9,0,191
2002,9,1,559
2002,9,10,17509
2002,9,2,199
2002,9,3,230
2002,9,4,339
2002,9,5,594
2002,9,6,1449
2002,9,7,3771
2002,9,8,18053
2002,9,9,224956
2002,9,99,81546
1995,1,0,206
1995,1,1,446
1995,1,10,27137
1995,1,2,209
1995,1,3,224
1995,1,4,352
1995,1,5,608
1995,1,6,1411
1995,1,7,3584
1995,1,8,17188
1995,1,9,191613
1995,1,99,73309
1995,10,0,196
1995,10,1,501
1995,10,10,26771
1995,10,2,202
1995,10,3,234
1995,10,4,360
1995,10,5,644
1995,10,6,1485
1995,10,7,3817
1995,10,8,17693
1995,10,9,200580
1995,10,99,77828
1995,11,0,183
1995,11,1,455
1995,11,10,24887
1995,11,2,163
1995,11,3,216
1995,11,4,372
1995,11,5,619
1995,11,6,1449
1995,11,7,3541
1995,11,8,16519
1995,11,9,189803
1995,11,99,72923
1995,12,0,194
1995,12,1,459
1995,12,10,25098
1995,12,2,180
1995,12,3,218
1995,12,4,309
1995,12,5,653
1995,12,6,1504
1995,12,7,3544
1995,12,8,16658
1995,12,9,193262
1995,12,99,73177
1995,2,0,184
1995,2,1,445
1995,2,10,25118
1995,2,2,184
1995,2,3,219
1995,2,4,280
1995,2,5,591
1995,2,6,1400
1995,2,7,3424
1995,2,8,15836
1995,2,9,180010
1995,2,99,67673
1995,3,0,217
1995,3,1,482
1995,3,10,28179
1995,3,2,200
1995,3,3,241
1995,3,4,313
1995,3,5,600
1995,3,6,1433
1995,3,7,3705
1995,3,8,17780
1995,3,9,201046
1995,3,99,74578
1995,4,0,167
1995,4,1,489
1995,4,10,26001
1995,4,2,234
1995,4,3,209
1995,4,4,333
1995,4,5,574
1995,4,6,1382
1995,4,7,3653
1995,4,8,16919
1995,4,9,189205
1995,4,99,70195
1995,5,0,192
1995,5,1,501
1995,5,10,27869
1995,5,2,245
1995,5,3,275
1995,5,4,362
1995,5,5,669
1995,5,6,1537
1995,5,7,3856
1995,5,8,18201
1995,5,9,206179
1995,5,99,74950
1995,6,0,174
1995,6,1,499
1995,6,10,28003
1995,6,2,229
1995,6,3,252
1995,6,4,356
1995,6,5,657
1995,6,6,1468
1995,6,7,3755
1995,6,8,17783
1995,6,9,202136
1995,6,99,74772
1995,7,0,193
1995,7,1,515
1995,7,10,28696
1995,7,2,211
1995,7,3,239
1995,7,4,379
1995,7,5,661
1995,7,6,1500
1995,7,7,3854
1995,7,8,18411
1995,7,9,208843
1995,7,99,77678
1995,8,0,214
1995,8,1,493
1995,8,10,28735
1995,8,2,204
1995,8,3,240
1995,8,4,366
1995,8,5,692
1995,8,6,1557
1995,8,7,4021
1995,8,8,18812
1995,8,9,214490
1995,8,99,81198
1995,9,0,170
1995,9,1,504
1995,9,10,28028
1995,9,2,204
1995,9,3,211
1995,9,4,328
1995,9,5,634
1995,9,6,1498
1995,9,7,3924
1995,9,8,18047
1995,9,9,207028
1995,9,99,78831
